n09091398	Baton Rouge
n09091538	Lafayette
n09091668	Monroe
n09091774	Morgan City
n09091909	New Orleans
n09092352	Shreveport
n09092497	Maine
n09092822	Augusta
n09092948	Bangor
n09093072	Brunswick
n09093187	Lewiston
n09093315	Orono
n09093472	Portland
n09093608	Maryland
n09093980	Maryland
n09094093	Aberdeen
n09094217	Annapolis
n09094381	Baltimore
n09094581	Fort Meade
n09094791	Frederick
n09094919	Hagerstown
n09095023	Massachusetts
n09095606	Massachusetts
n09095751	Boston
n09096089	Boston Harbor
n09096190	Beacon Hill
n09096343	Breed's Hill
n09096498	Charlestown
n09096664	Cambridge
n09096903	Concord
n09097079	Gloucester
n09097283	Lexington
n09097461	Medford
n09097599	Pittsfield
n09097707	Springfield
n09097871	Worcester
n09098027	Cape Ann
n09098184	Cape Cod
n09098358	Cape Cod Canal
n09098488	Martha's Vineyard
n09098592	Nantucket
n09098721	Plymouth
n09098885	Plymouth Colony
n09099098	Plymouth Rock
n09099264	Salem
n09099411	Williamstown
n09099526	Michigan
n09100080	Alpena
n09100223	Ann Arbor
n09100394	Detroit
n09100690	Flint
n09100837	Grand Rapids
n09100982	Houghton
n09101127	Jackson
n09101233	Kalamazoo
n09101318	Lansing
n09101495	Marquette
n09101639	Monroe
n09101753	Saginaw
n09101882	Traverse City
n09102016	Minnesota
n09102415	Bemidji
n09102517	Duluth
n09102655	Hibbing
n09102781	Mankato
n09102883	Minneapolis
n09103112	Rochester
n09103217	Saint Cloud
n09103377	Saint Paul
n09103648	Twin Cities
n09103803	Virginia
n09103943	Mississippi
n09104474	Biloxi
n09104604	Columbus
n09104737	Greenville
n09104894	Hattiesburg
n09105003	Jackson
n09105156	Meridian
n09105260	Natchez
n09105390	Tupelo
n09105494	Vicksburg
n09105821	Missouri
n09106393	Cape Girardeau
n09106502	Columbia
n09106614	Hannibal
n09106770	Independence
n09106912	Jefferson City
n09107098	Kansas City
n09107305	Poplar Bluff
n09107412	Saint Joseph
n09107626	Saint Louis
n09107950	Sedalia
n09108055	Springfield
n09108164	Montana
n09108586	Bozeman
n09108728	Billings
n09108884	Butte
n09109012	Great Falls
n09109180	Helena
n09109333	Missoula
n09109444	Nebraska
n09109771	Grand Island
n09109882	Lincoln
n09110099	North Platte
n09110229	Omaha
n09110422	Nevada
n09110784	Carson City
n09110939	Las Vegas
n09111168	Reno
n09111366	New Hampshire
n09111636	New Hampshire
n09111754	Concord
n09111955	Manchester
n09112123	Portsmouth
n09112282	New Jersey
n09112742	New Jersey
n09112857	Atlantic City
n09113022	Trenton
n09113207	Bayonne
n09113333	Camden
n09113479	Jersey City
n09113611	Morristown
n09113762	Newark
n09113901	New Brunswick
n09114020	Paterson
n09114128	Princeton
n09114262	Cape May
n09114401	Liberty Island
n09114696	New Mexico
n09115315	Albuquerque
n09115478	Carlsbad
n09115646	Farmington
n09115756	Gallup
n09115886	Las Cruces
n09116010	Los Alamos
n09116214	Roswell
n09116318	Santa Fe
n09116488	Silver City
n09116599	Taos
n09116709	Manhattan Island
n09116876	New Amsterdam
n09117118	New Netherland
n09117351	New York
n09118181	New York
n09118313	Albany
n09118505	Buffalo
n09118639	Cooperstown
n09118817	Erie Canal
n09119070	New York State Barge Canal
n09119277	New York
n09119989	Bronx
n09120087	Brooklyn
n09120207	Coney Island
n09120353	Ellis Island
n09120594	Manhattan
n09120939	Fifth Avenue
n09121101	Seventh Avenue
n09121230	Central Park
n09121334	Harlem
n09121458	Hell's Kitchen
n09121619	SoHo
n09121814	Ithaca
n09121936	Bowery
n09122086	Broadway
n09122258	Park Avenue
n09122397	off-Broadway
n09122542	Times Square
n09122779	Wall Street
n09122968	Greenwich Village
n09123182	Queens
n09123281	Staten Island
n09123387	East River
n09123538	Harlem River
n09123662	Verrazano Narrows
n09123809	West Point
n09124039	Long Island
n09124252	Elmont
n09124399	Kennedy
n09124589	Binghamton
n09124732	Kingston
n09124845	Newburgh
n09125016	Niagara Falls
n09125203	Rochester
n09125354	Schenectady
n09125528	Syracuse
n09125629	Utica
n09125727	Saratoga Springs
n09125881	Watertown
n09125984	borscht circuit
n09126305	North Carolina
n09126895	North Carolina
n09127014	Cape Fear
n09127161	Cape Flattery
n09127274	Cape Froward
n09127461	Cape Hatteras
n09127701	Hatteras Island
n09127844	Raleigh
n09128040	Asheville
n09128201	Chapel Hill
n09128372	Charlotte
n09128536	Durham
n09128691	Fayetteville
n09128808	Goldsboro
n09128947	Greensboro
n09129062	Greenville
n09129187	Wilmington
n09129324	Winston-Salem
n09129442	North Dakota
n09129719	Bismarck
n09129926	Fargo
n09130076	Ohio
n09130452	Akron
n09130599	Athens
n09130714	Cleveland
n09130883	Cincinnati
n09131001	Columbus
n09131205	Dayton
n09131324	Mansfield
n09131428	Toledo
n09131553	Youngstown
n09131654	Oklahoma
n09132053	Bartlesville
n09132163	Enid
n09132266	Lawton
n09132367	McAlester
n09132474	Muskogee
n09132597	Oklahoma City
n09132778	Tulsa
n09133010	Oregon
n09133364	Bend
n09133500	Eugene
n09133643	Klamath Falls
n09133775	Medford
n09133895	Portland
n09134202	Salem
n09134386	Pennsylvania
n09134882	Pennsylvania
n09134999	Allentown
n09135142	Altoona
n09135246	Bethlehem
n09135447	Erie
n09135590	Gettysburg
n09135733	Harrisburg
n09135894	Hershey
n09135993	Chester
n09136182	Philadelphia
n09136582	Pittsburgh
n09136929	Scranton
n09137032	Rhode Island
n09137334	Rhode Island
n09137451	Providence
n09137682	Newport
n09137869	South Carolina
n09138239	South Carolina
n09138358	Columbia
n09138538	Charleston
n09138676	Florence
n09138808	Greenville
n09138935	South Dakota
n09139380	Aberdeen
n09139508	Pierre
n09139698	Rapid City
n09139849	Sioux Falls
n09139993	Black Hills
n09140148	Tennessee
n09140569	Chattanooga
n09140674	Columbia
n09140781	Jackson
n09140882	Johnson City
n09140993	Knoxville
n09141119	Memphis
n09141297	Nashville
n09141526	Texas
n09142674	Abilene
n09142771	Amarillo
n09142887	Arlington
n09143017	Austin
n09143205	Beaumont
n09143321	Brownsville
n09143549	Bryan
n09143649	Corpus Christi
n09143786	Dallas
n09143973	Del Rio
n09144117	El Paso
n09144323	Fort Worth
n09144484	Galveston
n09144605	Galveston Island
n09144730	Garland
n09144851	Houston
n09145083	Laredo
n09145217	Lubbock
n09145341	Lufkin
n09145437	McAllen
n09145553	Midland
n09145655	Odessa
n09145751	Paris
n09145851	Plano
n09145970	San Angelo
n09146111	San Antonio
n09146324	Sherman
n09146451	Texarkana
n09146584	Tyler
n09146681	Victoria
n09146813	Waco
n09146912	Wichita Falls
n09147046	Utah
n09147504	Ogden
n09147618	Provo
n09147737	Salt Lake City
n09147964	Vermont
n09148259	Montpelier
n09148422	Bennington
n09148529	Brattleboro
n09148662	Burlington
n09148871	Rutland
n09148970	Virginia
n09149934	Virginia
n09150047	Richmond
n09150284	Blacksburg
n09150448	Jamestown
n09150662	Newport News
n09150863	Norfolk
n09151114	Lynchburg
n09151216	Portsmouth
n09151411	Roanoke
n09151516	Virginia Beach
n09151800	Bull Run
n09151963	Chancellorsville
n09152080	Fredericksburg
n09152218	Petersburg
n09152401	Spotsylvania
n09152570	Yorktown
n09152769	Mount Vernon
n09152944	Washington
n09153570	Aberdeen
n09153710	Bellingham
n09153873	Kennewick
n09154000	Olympia
n09154178	Seattle
n09154607	Spokane
n09154731	Tacoma
n09154905	Vancouver
n09155065	Walla Walla
n09155199	Yakima
n09155306	West Virginia
n09155692	Beckley
n09155798	Charleston
n09155986	Clarksburg
n09156095	Fayetteville
n09156241	Huntington
n09156395	Harpers Ferry
n09156666	Morgantown
n09156889	Parkersburg
n09157021	Wheeling
n09157163	Wisconsin
n09157555	Appleton
n09157657	Eau Claire
n09157766	Green Bay
n09157896	La Crosse
n09158024	Madison
n09158268	Milwaukee
n09158501	Racine
n09158649	Superior
n09158789	Watertown
n09158897	Wausau
n09159003	Wyoming
n09159546	Casper
n09159675	Cheyenne
n09159859	Jackson
n09159958	Lander
n09160056	Laramie
n09160168	Rock Springs
n09160295	Uruguay
n09160571	Montevideo
n09160775	Vanuatu
n09160968	Port Vila
n09161090	Holy See
n09161452	Vatican City
n09161615	Guiana Highlands
n09161803	Venezuela
n09162276	Caracas
n09162414	Ciudad Bolivar
n09162581	Cumana
n09162803	Maracaibo
n09162955	Maracay
n09163077	Valencia
n09163192	Vietnam
n09163584	North Vietnam
n09163844	South Vietnam
n09164095	Hanoi
n09164241	Ho Chi Minh City
n09164417	Haiphong
n09164561	Yemen
n09164903	Aden
n09165146	Hodeida
n09165294	Mukalla
n09165464	Sana
n09165613	Zambia
n09165996	Lusaka
n09166127	Low Countries
n09166304	Lusitania
n09166534	Silesia
n09166756	Big Sur
n09166902	Silicon Valley
n09167101	Zimbabwe
n09167505	Harare
n09167652	Bulawayo
n09167767	Arabian Desert
n09168020	Arabian Desert
n09168193	Atacama Desert
n09168336	Australian Desert
n09168592	Black Rock Desert
n09168707	Chihuahuan Desert
n09168915	Colorado Desert
n09169038	Dasht-e-Kavir
n09169188	Dasht-e-Lut
n09169303	Death Valley
n09169557	Gibson Desert
n09169690	Gila Desert
n09169801	Gobi
n09169930	Great Sandy Desert
n09170109	Great Victoria Desert
n09170294	Kalahari
n09170475	Kara Kum
n09170633	Kyzyl Kum
n09170788	Libyan Desert
n09170996	Mojave
n09171204	Namib Desert
n09171376	Nefud
n09171560	Negev
n09171674	Nubian Desert
n09171853	Painted Desert
n09171984	Patagonian Desert
n09172111	Rub al-Khali
n09172283	Sahara
n09172480	Sub-Saharan Africa
n09172634	Simpson Desert
n09172751	Sinai
n09172910	Sonoran Desert
n09173023	Syrian Desert
n09173288	Taklimakan Desert
n09173417	Thar Desert
n09173623	Cameroon
n09173777	Citlaltepetl
n09174015	Colima
n09174166	Cotacachi
n09174301	Cotopaxi
n09174457	Demavend
n09174566	El Misti
n09174718	Etna
n09174908	Fuego
n09175016	Fuji
n09175322	Galeras
n09175459	Guallatiri
n09175617	Huainaputina
n09175767	Klyuchevskaya
n09175915	Krakatau
n09176159	New Siberian Islands
n09176342	Lascar
n09176446	Mauna Kea
n09176608	Mauna Loa
n09176732	Nyamuragira
n09176844	Nyiragongo
n09176955	Purace
n09177103	Sangay
n09177249	Tupungatito
n09177385	Mount Saint Helens
n09177647	Scythia
n09177883	Vesuvius
n09178141	North Africa
n09178310	West Africa
n09178481	Dar al-Islam
n09178596	Dar al-harb
n09178727	life
n09178821	rational motive
n09178999	reason
n09179264	occasion
n09179382	score
n09179606	why
n09179776	incentive
n09179962	moral force
n09180118	disincentive
n09180259	irrational motive
n09180431	urge
n09180616	abience
n09180791	adience
n09180967	death instinct
n09181114	irrational impulse
n09181330	compulsion
n09181557	mania
n09181889	agromania
n09181993	dipsomania
n09182142	egomania
n09182273	kleptomania
n09182401	logorrhea
n09182524	monomania
n09182650	necrophilia
n09182784	phaneromania
n09182929	pyromania
n09183031	trichotillomania
n09183140	wanderlust
n09183255	compulsion
n09183532	onomatomania
n09183693	ethical motive
n09183971	hedonism
n09184136	conscience
n09184405	wee small voice
n09184543	sense of shame
n09184668	Inner Light
n09184834	psychic energy
n09184975	incitement
n09185280	signal
n09185440	libidinal energy
n09185612	cathexis
n09185865	acathexis
n09186064	Aare
n09186225	Abukir
n09186359	abyss
n09186592	abyssal zone
n09186709	Acheron
n09186928	achondrite
n09187036	acicula
n09187204	Aconcagua
n09187407	Adams
n09187594	Adam's Peak
n09187743	Adige
n09187923	Adirondacks
n09188094	Admiralty Range
n09188229	adjunct
n09188383	Adriatic
n09188609	Aegean
n09188894	Aegospotami
n09189157	aerie
n09189289	aerolite
n09189411	Africa
n09190918	agent
n09191427	airborne transmission
n09191635	air bubble
n09191707	Aire
n09191875	Alabama
n09192122	Alaska Peninsula
n09192280	Alaska Range
n09192462	Aldebaran
n09192566	Algol
n09192708	Alleghenies
n09192973	Allegheny
n09193282	alluvial sediment
n09193551	alluvial flat
n09193705	alp
n09193772	Alpha Centauri
n09193933	Alpha Crucis
n09194052	alpha particle
n09194227	Alpine glacier
n09194357	Alps
n09194710	Altai Mountains
n09194938	Altair
n09195098	altocumulus
n09195235	altostratus
n09195372	Amazon
n09195615	America
n09195796	American Falls
n09195958	ammonite
n09196103	Amur
n09196302	Ancohuma
n09196454	Andaman Sea
n09196611	Andes
n09197271	Andromeda
n09197432	Angara
n09197660	Angel
n09197815	anion
n09197945	Annapurna
n09198106	Antarctica
n09198574	Antarctic Ocean
n09198755	Antarctic Peninsula
n09198997	Antares
n09199101	anthill
n09199219	antibaryon
n09199341	antilepton
n09199498	antimeson
n09199581	antimuon
n09199728	antineutrino
n09199817	antineutron
n09199904	antiparticle
n09200193	antiproton
n09200317	antiquark
n09200419	antitauon
n09200527	Antlia
n09200649	Apalachicola
n09200874	Apennines
n09201031	aperture
n09201189	Apollo asteroid
n09201301	Appalachians
n09201714	Apus
n09201840	Aquarius
n09201998	aquifer
n09202142	Aquila
n09202285	Ara
n09202405	Arabian Sea
n09202603	Arafura Sea
n09202810	Araguaia
n09203032	Ararat
n09203217	Aras
n09203481	Arauca
n09203677	archeological remains
n09203827	archipelago
n09204977	Arctic Ocean
n09205334	Arcturus
n09205509	arete
n09205607	Argo
n09205890	Argun
n09206133	Aries
n09206289	Aristarchus
n09206375	Arkansas
n09206693	Arno
n09206896	arroyo
n09206985	ascent
n09207288	Asia
n09208496	asterism
n09208702	asteroid
n09209025	asthenosphere
n09209132	Atacama Trench
n09209263	Atlantic
n09210236	Atlantic Coast
n09210346	Atlas Mountains
n09210604	atmosphere
n09210862	atoll
n09211056	Auriga
n09211266	Australia
n09211735	Australian Alps
n09211944	Avon
n09212151	Avon
n09212360	backwater
n09212572	badlands
n09212690	Baffin Bay
n09212935	Balaton
n09213076	Balkans
n09213254	Baltic
n09213434	bank
n09213565	bank
n09213828	bank
n09214060	bar
n09214269	barbecue pit
n09214422	Barents Sea
n09214581	barrier
n09214760	barrier island
n09214916	barrier reef
n09215023	baryon
n09215315	base
n09215437	basin
n09215664	bay
n09216442	Bay of Bengal
n09216588	Bay of Biscay
n09216781	Bay of Fundy
n09216968	Bay of Naples
n09217086	bayou
n09217230	beach
n09217414	beachfront
n09217508	Beaufort Sea
n09217638	bed
n09217867	bed
n09218044	bedrock
n09218159	beehive
n09218315	honeycomb
n09218494	belay
n09218641	ben
n09218782	Bering Sea
n09218963	Bering Strait
n09219078	Berkshires
n09219233	berm
n09219349	Beta Centauri
n09219467	Beta Crucis
n09219592	beta particle
n09219731	Betelgeuse
n09219858	Big Dipper
n09220046	Bighorn
n09220239	bight
n09220434	Bight of Benin
n09220574	Big Sioux River
n09220770	billabong
n09220922	billabong
n09221070	binary star
n09221424	biological agent
n09221571	bird's nest
n09221723	Biscayne Bay
n09221900	Bismarck Sea
n09222051	bit
n09222406	black body
n09222742	Black Forest
n09222880	Black Hills
n09223177	black hole
n09223325	Black Sea
n09223487	bladder stone
n09223591	blade
n09223725	blanket
n09223911	blood-brain barrier
n09224193	Blue Nile
n09224325	Blue Ridge Mountains
n09224566	blue sky
n09224725	bluff
n09224828	b-meson
n09224911	body
n09225146	body of water
n09225943	bog
n09226209	Bo Hai
n09226367	bolt-hole
n09226498	bonanza
n09226591	Bonete
n09226738	Bootes
n09226869	borrow pit
n09226997	boson
n09227219	Bosporus
n09227428	bottomland
n09227530	bottom quark
n09227683	Bougainville Trench
n09227839	boulder
n09228055	brae
n09228144	Brahmaputra
n09228324	branch
n09228492	branched chain
n09228619	Brazos
n09228801	breach
n09228928	Brenner Pass
n09229158	brickbat
n09229249	Bristol Channel
n09229409	brook
n09229641	brooklet
n09229709	bubble
n09229941	bullet hole
n09230041	burrow
n09230202	butte
n09230361	Buzzards Bay
n09230500	Cachi
n09230646	Caelum
n09230768	calculus
n09231117	caldera
n09231263	Callisto
n09231361	Caloosahatchee
n09231587	Cam
n09231761	Cambrian Mountains
n09231890	Canadian
n09232165	Canadian Falls
n09232317	canal
n09232526	Canandaigua Lake
n09232687	Cancer
n09232841	Canis Major
n09232989	Canis Minor
n09233134	Canopus
n09233284	Cantabrian Mountains
n09233446	canyon
n09233603	canyonside
n09233715	cape
n09234104	Cape Canaveral
n09234374	Cape Cod Bay
n09234491	Cape Fear River
n09234654	Capella
n09234756	Cape Sable
n09234885	Cape Sable
n09235053	Cape Trafalgar
n09235244	Cape York
n09235469	Cape York Peninsula
n09235713	Capricornus
n09235894	Caribbean
n09236077	Carina
n09236251	Carlsbad Caverns
n09236423	Carpathians
n09236766	carpet
n09236957	cascade
n09237076	Cascades
n09237404	Caspian
n09237627	Cassiopeia
n09237749	Castor
n09237918	cataract
n09238030	Cataract Canyon
n09238143	catch
n09238294	cation
n09238425	Catskills
n09238674	Caucasus
n09238926	cave
n09239302	cavern
n09239451	cavern
n09239581	Cayuga Lake
n09239740	celestial body
n09240051	Centaurus
n09240272	Cepheus
n09240409	Ceres
n09240507	Cetus
n09240621	chain
n09240889	Chamaeleon
n09241047	Changtzu
n09241247	channel
n09241712	Chao Phraya
n09241929	chap
n09242037	Charles
n09242232	charm quark
n09242389	chasm
n09242514	Chattahoochee
n09242767	Baikal
n09242956	Lake Chelan
n09243100	Coeur d'Alene Lake
n09243209	Lake Tahoe
n09243405	Chesapeake Bay
n09243615	Chimborazo
n09243769	chink
n09243906	chip
n09244022	Chiron
n09244191	chondrite
n09244331	chondrule
n09244469	chromosphere
n09244683	Chukchi Peninsula
n09244831	Chukchi Sea
n09244972	Cimarron
n09245212	cinder
n09245370	Circinus
n09245515	cirque
n09245650	cirrocumulus
n09245833	cirrostratus
n09245964	cirrus
n09246134	clast
n09246292	clastic rock
n09246464	cliff
n09246660	Clinch River
n09246883	closed chain
n09247071	closed universe
n09247410	cloud
n09247847	cloud bank
n09247942	Clyde
n09248153	coast
n09248294	coastal plain
n09248399	coastland
n09248477	Coast Range
n09248724	Cocytus
n09248914	coffee grounds
n09249034	col
n09249155	collector
n09249272	collision course
n09249418	Colorado
n09250016	Colorado
n09250165	Colorado Plateau
n09250551	Columba
n09250678	Columbia
n09251002	coma
n09251229	Coma Berenices
n09251407	comet
n09251689	commemorative
n09251832	Communism Peak
n09252078	Congo
n09252273	Connecticut
n09252586	consolidation
n09252766	Constance
n09252970	constellation
n09254614	continent
n09255070	continental glacier
n09255207	continental shelf
n09255343	continental slope
n09255519	contrail
n09255768	Cook Strait
n09255921	Coosa
n09256182	Copernicus
n09256272	coprolite
n09256360	coprolith
n09256479	coral reef
n09256663	Coral Sea
n09256815	core
n09256895	core
n09257011	corner
n09257141	Corona Borealis
n09257280	Coropuna
n09257429	Corvus
n09257563	couple
n09257761	cove
n09257843	cove
n09257949	covering
n09258587	Crab Nebula
n09258715	crack
n09259025	crag
n09259104	cranny
n09259219	crater
n09259376	Crater
n09259500	craton
n09259677	crevasse
n09259746	Cross-Florida Waterway
n09260010	crust
n09260218	crust
n09260466	crystal
n09260744	crystallite
n09260907	cultivated land
n09261138	Cumberland
n09261407	Cumberland Gap
n09261604	Cumberland Mountains
n09261772	cumulonimbus
n09261960	cumulus
n09262082	Cuquenan
n09262233	curtain
n09262371	cutting
n09262490	Cygnus
n09262690	dale
n09262798	dander
n09262955	dandruff
n09263087	Danube
n09263479	Darling
n09263619	Dead Sea
n09263811	deep
n09263912	defile
n09264021	Deimos
n09264116	Delaware
n09264425	Delaware Bay
n09264599	dell
n09264680	Delphinus
n09264803	delta
n09265025	delta ray
n09265134	Demerara
n09265274	Denali Fault
n09265392	Deneb
n09265492	Denebola
n09265620	descent
n09265910	desideratum
n09266052	Detroit River
n09266287	deuteron
n09266453	Dhaulagiri
n09266604	diapir
n09266790	diffuse nebula
n09266946	dipole
n09267128	dipole molecule
n09267227	direct transmission
n09267490	discard
n09267602	distributary
n09267758	ditch
n09267854	divot
n09268007	divot
n09268236	Dnieper
n09268480	dog shit
n09268592	Dolomite Alps
n09268778	Don
n09268927	Donner Pass
n09269174	Dorado
n09269341	down
n09269472	downhill
n09269573	down quark
n09269717	Draco
n09269882	draw
n09269972	dregs
n09270160	drey
n09270233	drift
n09270414	drift ice
n09270508	drink
n09270657	drumlin
n09270735	dune
n09270894	Earth
n09271291	East China Sea
n09271415	Ebro
n09271558	Elbe
n09271774	electric dipole
n09271904	electron
n09272085	elementary particle
n09272468	eliminator
n09272595	Elizabeth River
n09272773	El Libertador
n09272927	El Muerto
n09273130	ember
n09273291	enclosure
n09273447	English Channel
n09273681	enterolith
n09273776	envelope
n09273928	Epsilon Aurigae
n09274032	Eridanus
n09274152	escarpment
n09274305	esker
n09274500	estuary
n09274739	Euphrates
n09275016	Eurasia
n09275335	Europa
n09275473	Europe
n09276872	evening star
n09277010	Everest
n09277279	Everglades
n09277432	exosphere
n09277538	expanse
n09277686	extraterrestrial object
n09277913	Eyre
n09278162	Eyre Peninsula
n09278295	fallow
n09278432	fatigue crack
n09278537	fault
n09278997	feeder
n09279161	fermion
n09279345	filing
n09279458	finding
n09279727	Fingal's Cave
n09279870	fireball
n09279986	fireball
n09280113	fire pit
n09280236	firestone
n09280380	firth
n09280573	Firth of Clyde
n09280731	Firth of Forth
n09280913	fishpond
n09280995	fixed star
n09281104	fjord
n09281252	flare star
n09281411	flat
n09281545	Flint
n09281777	floater
n09281914	floodplain
n09282084	floor
n09282208	floor
n09282363	floor
n09282534	flowage
n09282724	foam
n09283066	folium
n09283193	fomite
n09283405	foothill
n09283514	footwall
n09283623	ford
n09283767	foreland
n09283866	foreshore
n09284015	forest
n09284308	Fornax
n09284433	Forth
n09284589	fossil
n09284917	Fountain of Youth
n09285128	Fox River
n09285254	fragment
n09285648	free electron
n09285828	Galan
n09285979	Galilean satellite
n09286200	gallstone
n09286318	Galveston Bay
n09286478	Galway Bay
n09286630	Ganges
n09286843	Gan Jiang
n09287033	Ganymede
n09287124	Garonne
n09287289	Gasherbrum
n09287415	gauge boson
n09287613	Gemini
n09287817	geode
n09287968	geological formation
n09288635	geyser
n09288769	giant star
n09288946	Gila
n09289177	glacial boulder
n09289331	glacier
n09289596	glen
n09289709	globule
n09289802	gluon
n09289913	Golden Gate
n09290121	Gondwanaland
n09290350	gopher hole
n09290444	gorge
n09290626	Gosainthan
n09290777	grain
n09291027	Grand Canyon
n09291185	Grand River
n09291340	Grand Teton
n09291513	granule
n09291633	graviton
n09291781	Great Attractor
n09292007	Great Australian Bight
n09292189	Great Bear
n09292348	Great Barrier Reef
n09292545	Great Dividing Range
n09292751	Great Lakes
n09293011	Great Plains
n09293340	Great Rift Valley
n09293613	Great Salt Lake
n09293744	Great Slave Lake
n09293917	Great Smoky Mountains
n09294066	Green
n09294285	Greenland Sea
n09294413	Green Mountains
n09294599	greenwood
n09294716	grinding
n09294877	grotto
n09294984	grounds
n09295210	growler
n09295338	growth
n09295455	Grus
n09295576	Guadalupe Mountains
n09295790	Guantanamo Bay
n09295946	gulch
n09296053	gulf
n09296121	gulf
n09296695	Gulf Coast
n09296804	Gulf of Aden
n09296937	Gulf of Alaska
n09297104	Gulf of Antalya
n09297240	Gulf of Aqaba
n09297423	Gulf of Bothnia
n09297584	Gulf of California
n09297729	Gulf of Campeche
n09297920	Gulf of Carpentaria
n09298100	Gulf of Corinth
n09298267	Gulf of Finland
n09298410	Gulf of Guinea
n09298569	Gulf of Martaban
n09298698	Gulf of Mexico
n09298974	Gulf of Ob
n09299125	Gulf of Oman
n09299265	Gulf of Riga
n09299397	Gulf of Saint Lawrence
n09299584	Gulf of Sidra
n09299727	Gulf of Suez
n09299885	Gulf of Tehuantepec
n09300030	Gulf of Thailand
n09300199	Gulf of Venice
n09300306	gully
n09300483	gut
n09300559	guyot
n09300674	hadron
n09300905	hail
n09301044	hairball
n09301249	Hampton Roads
n09301461	Handies Peak
n09301625	hanging wall
n09301738	Hangzhou Bay
n09301844	head
n09302031	head
n09302127	headstream
n09302263	Hercules
n09302400	heterocyclic ring
n09302616	highland
n09302804	high sea
n09303008	hill
n09303528	hillside
n09303647	Himalayas
n09304164	Hindu Kush
n09304376	hogback
n09304465	hole
n09304750	hole
n09305031	hollow
n09305229	holystone
n09305358	hood
n09305479	Hook of Holland
n09305646	horsepond
n09305728	horst
n09305898	hot spring
n09306031	Housatonic
n09306257	Huang He
n09306497	Huascaran
n09306642	Hubbard
n09306840	Hudson
n09307031	Hudson Bay
n09307140	Humber
n09307300	hunk
n09307552	Hydra
n09307719	hydrogen ion
n09307902	hydrosphere
n09308116	Hydrus
n09308242	hyperon
n09308398	ice
n09308572	iceberg
n09308743	icecap
n09308918	icefall
n09309046	ice field
n09309168	ice floe
n09309292	ice mass
n09309456	Iguazu
n09309666	IJssel
n09309820	IJsselmeer
n09310011	Illampu
n09310162	Illimani
n09310314	Illinois River
n09310460	impairer
n09310616	inclined fault
n09310806	inclusion body
n09311067	index fossil
n09311259	Indian Ocean
n09311710	Indigirka
n09311885	indirect transmission
n09312094	indumentum
n09312231	Indus
n09312516	Indus
n09312645	inessential
n09312843	infectious agent
n09312999	inferior planet
n09313159	ingrowth
n09313241	Inland Passage
n09313454	Inland Sea
n09313716	inlet
n09314013	inside track
n09314128	intermediate vector boson
n09314263	interplanetary dust
n09314398	interplanetary gas
n09314603	interplanetary medium
n09314829	interstellar medium
n09314964	intrusion
n09315057	Io
n09315159	ion
n09315455	Ionian Sea
n09315624	Irish Sea
n09315762	iron filing
n09315870	Irrawaddy
n09316066	Irtish
n09316312	Isere
n09316454	island
n09319456	isle
n09319604	isthmus
n09319902	Isthmus of Corinth
n09320111	Isthmus of Kra
n09320239	Isthmus of Panama
n09320485	Isthmus of Suez
n09320611	Isthmus of Tehuantepec
n09320826	jag
n09320985	James
n09321180	James
n09321338	James Bay
n09321527	Japan Trench
n09321694	Jebel Musa
n09321901	Jordan
n09322087	Jovian planet
n09322349	J particle
n09322454	Jupiter
n09322701	K2
n09322930	Kamet
n09323085	Kanawha
n09323221	Kanchenjunga
n09323470	Kansas
n09323660	kaon
n09323824	Karakoram
n09324118	Kara Sea
n09324322	Karelian Isthmus
n09324474	Kasai
n09324859	Kattegatt
n09325038	kettle hole
n09325246	Keuka Lake
n09325395	key
n09325530	Khyber Pass
n09325824	kidney stone
n09325963	Kilimanjaro
n09326139	Kissimmee
n09326299	Kivu
n09326467	Klamath
n09326662	knoll
n09326844	Kodiak
n09327077	kopje
n09327201	Korea Bay
n09327361	Korean Strait
n09327538	Kuiper belt
n09327705	Kuiper belt object
n09327881	Kunlun
n09328148	Kura
n09328311	Labrador-Ungava Peninsula
n09328596	Labrador Sea
n09328746	lagoon
n09328904	lake
n09330061	Lake Albert
n09330233	Lake Aral
n09330378	lake bed
n09330467	Lake Chad
n09330604	Lake Champlain
n09330913	Lake Edward
n09331066	Lake Erie
n09331251	lakefront
n09331328	Lake Geneva
n09331535	Lake Huron
n09331654	Lake Ilmen
n09331819	Lake Ladoga
n09332050	Lake Michigan
n09332246	Lake Nasser
n09332394	Lake Nyasa
n09332598	Lake Onega
n09332770	Lake Ontario
n09332890	lakeside
n09332976	Lake St. Clair
n09333171	Lake Superior
n09333334	Lake Tana
n09333512	Lake Tanganyika
n09333706	Lake Urmia
n09333905	Lake Vanern
n09334049	Lake Victoria
n09334266	lambda particle
n09334396	land
n09335240	land
n09335693	landfall
n09335809	landfill
n09335916	landmass
n09336052	Laptev Sea
n09336271	Large Magellanic Cloud
n09336416	Lascaux
n09336555	lather
n09336702	Laudo
n09336853	Laurasia
n09337048	leak
n09337253	ledge
n09337406	lees
n09337531	Lehigh River
n09337686	Lena
n09337833	Leo
n09338013	lepton
n09338243	Lepus
n09338361	lethal agent
n09338453	Lethe
n09338712	Lhotse
n09338910	Liaodong Peninsula
n09339109	Libra
n09339272	Ligurian Sea
n09339414	liman
n09339512	Limpopo
n09339668	liposomal delivery vector
n09339810	lithosphere
